CO_NCM,NO_NCM_POR,CO_ISIC_SECAO,NO_ISIC_SECAO,CO_CUCI_GRUPO,NO_CUCI_GRUPO
29157040,Ésteres do ácido esteárico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159010,Cloreto de cloroacetila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159021,Ácido 2-etilexanóico (acido 2-etilexóico),C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159022,2-etilexanoato de estanho ii,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159023,Di(2-etilexanoato) de trietilenoglicol,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159024,Cloreto de 2-etilexanoila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159029,Outros sais e ésteres do ácido 2-etilexanóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159031,Ácido mirístico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159032,Ácido caprílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159033,Miristato de isopropila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159039,Outros sais e ésteres dos ácidos mirístico ou caprílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159041,Ácido láurico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159042,Sais e ésteres do ácido láurico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159049,Outros sais e ésteres,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159050,Peróxidos dos ácidos monocarboxílicos acíclicos saturados,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159060,Perácidos dos acidos monocarboxilicos acíclicos saturados,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29159090,"Outros ácidos monocarboxílicos acíclicos saturados, etc.",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161110,Ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161120,Sais do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161210,Ésteres de metila do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161220,Ésteres de etila do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161230,Ésteres de butila do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161240,Ésteres de 2-etilexila do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161290,Outros ésteres do ácido acrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161310,Ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161320,Sais do ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161410,Ésteres de metila do ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161420,Ésteres de etila do ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161430,Ésteres de n-butila do ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161490,Outros ésteres do ácido metacrílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161511,Oleato de manitol,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161519,"Ácido oleico, outros sais e ésteres (ácido monocarboxílico acíclico)",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161520,"Ácido linoleico e ácido linonênico, seus sais e ésteres",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161600,Binapacril (isso),C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161911,Sorbato de potássio,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161919,"Ácido sórbico, seus outros sais e ésteres",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161921,Ácido undecilênico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161922,Undecilinato de metila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161923,Undecilenato de zinco,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161929,Outros sais e ésteres do ácido undecilênico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29161990,"Outros ácidos monocarboxílicos acíclicos não saturados, etc.",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162011,"Ácido 3-(2,2-dibromovinil)-2,2-dimetilciclopropanocarboxílico",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162012,"Cloreto do ácido 3-(2,2-diclorovinil)-2,2-dimetilciclopropanocarboxílico (DVO)",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162013,Aletrinas,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162014,Permetrina,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162015,Bifentrin,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162019,Outros derivados do ácido ciclopropanocarboxílico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29162090,"Outros ácidos monocarboxílicos ciclânicos, ciclênicos, etc.",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163110,Ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163121,Sais de sódio do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163122,Sais de amônio do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163129,Outros sais do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163131,Ésteres de metila do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163132,Ésteres de benzila do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163139,Outros ésteres do ácido benzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163210,Peróxido de benzoila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163220,Cloreto de benzoila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163400,Ácido fenilacético e seus sais,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163500,Ésteres do ácido fenilacético,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163600,Binapacril,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163910,Cloreto de 4-cloro-alfa-(1-metiletil) benzenoacetila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163920,Ibuprofeno,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163930,Ácido 4-cloro-3-nitrobenzóico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163940,Perbenzoato de ter-butila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29163990,"Outros ácidos monocarboxílicos aromáticos, etc.",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171110,Ácido oxálico e seus sais,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171120,Ésteres do ácido oxálico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171210,Acido adípico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171220,Sais e ésteres do ácido adípico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171310,"Ácido azelaico, seus sais e ésteres",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171321,Ácido sebácico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171322,Sebacato de dibutila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171323,Sebacato de dioctila,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171329,Outros sais e ésteres do ácido sebácico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171400,Anidrido maleico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171910,Dioctilsulfossuccinato de sódio,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171921,Ácido maleico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171922,Sais e ésteres do ácido maleico,C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171930,"Ácido fumárico, seus sais e ésteres",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
29171990,"Outros ácidos policarboxílicos acíclicos, etc.",C,Indústria de Transformação,513,"Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados"
